A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,ranking,a,b,c,d,e,f
-0.738,-0.532,-0.287,-0.706,2.2,-0.738,-0.738,0.9009999999999999,-0.124,0.672,0.6629999999999999,0.794,-0.738,-0.42200000000000004,-0.738,-0.319,1.66,-0.738,-0.738,-0.38799999999999996,-0.24600000000000002,-0.613,-0.738,2.64,a>e>f>c>b>d,0.0,4.0,3.0,5.0,1.0,2.0
-0.544,-0.544,-0.544,2.13,-0.544,-0.544,0.303,0.303,-0.544,2.74,-0.544,-0.544,-0.544,0.815,-0.544,-0.295,-0.13,-0.544,-0.0584,-0.544,-0.544,-0.544,-0.544,2.35,a>e>f>c>d>b,0.0,5.0,3.0,4.0,1.0,2.0
-0.35100000000000003,-1.11,0.9259999999999999,-1.33,0.872,-0.429,-1.34,0.754,0.7,0.764,0.8320000000000001,0.8270000000000001,-1.34,0.626,-1.34,0.528,0.7340000000000001,0.387,0.425,-1.33,-0.987,0.8029999999999999,-1.34,1.72,a>d>f>e>b>c,0.0,4.0,5.0,1.0,3.0,2.0
0.0237,-0.68,-0.68,-0.627,0.156,-0.68,2.66,-0.68,0.616,-0.39399999999999996,1.06,1.06,0.11,-0.68,2.64,-0.68,-0.68,-0.68,-0.68,-0.68,-0.245,-0.68,-0.292,0.73,b>f>c>d>e>a,5.0,0.0,2.0,3.0,4.0,1.0
-0.0319,0.92,0.742,0.8170000000000001,0.19899999999999998,-0.6509999999999999,-0.727,-0.25,-0.12,1.28,-0.8490000000000001,-0.872,-0.88,-0.8590000000000001,-0.863,-0.21600000000000003,0.7190000000000001,-0.861,-0.853,-0.515,1.12,-0.88,0.479,3.15,c>f>e>b>a>d,4.0,3.0,0.0,5.0,2.0,1.0
1.42,-0.711,1.23,-1.02,-0.131,-0.631,-0.691,1.73,1.31,1.14,0.81,0.777,-1.04,-0.389,-1.04,-0.757,1.25,-1.02,-0.8290000000000001,-0.961,0.685,0.7040000000000001,-0.889,-0.955,f>b>a>e>c>d,2.0,1.0,4.0,5.0,3.0,0.0
-0.402,0.331,0.387,-0.812,-0.24100000000000002,-0.5529999999999999,-0.53,-0.163,0.23600000000000002,0.475,-0.792,-0.754,-0.434,-0.387,0.0523,-0.44299999999999995,0.9,-0.737,-0.5710000000000001,-0.597,2.2,0.11599999999999999,-0.7140000000000001,3.44,b>e>c>d>f>a,5.0,0.0,2.0,3.0,1.0,4.0
-0.31,-0.31,0.0579,-0.31,-0.259,-0.31,0.0171,-0.31,-0.106,0.221,-0.0807,-0.113,-0.17800000000000002,-0.276,-0.23600000000000002,-0.285,-0.188,-0.31,-0.292,-0.13699999999999998,-0.31,-0.31,-0.31,4.65,e>f>a>b>c>d,2.0,3.0,4.0,5.0,0.0,1.0
-1.04,-0.244,1.45,0.794,0.769,-1.04,-0.545,-1.04,-1.04,1.8,-0.244,-0.0485,-1.04,1.67,-0.128,-0.0757,-0.5870000000000001,1.16,0.105,-0.451,-1.04,1.93,-1.04,-0.0757,a>f>c>e>d>b,0.0,5.0,2.0,4.0,3.0,1.0
1.17,0.823,-0.5760000000000001,-0.441,-0.5529999999999999,-0.684,-0.728,-0.675,-0.336,-0.41600000000000004,-0.49,-0.504,-0.635,1.18,-0.7070000000000001,0.988,-0.601,1.04,1.05,-0.479,-0.6579999999999999,-0.534,-0.5379999999999999,3.29,a>d>f>e>c>b,0.0,5.0,4.0,1.0,3.0,2.0
-0.37,-0.153,-0.315,-0.276,-0.37,-0.37,-0.37,-0.37,-0.37,-0.11800000000000001,-0.318,-0.318,-0.37,4.15,-0.37,1.83,-0.00774,-0.37,-0.252,-0.359,-0.37,0.461,-0.37,-0.249,b>f>d>e>c>a,5.0,0.0,4.0,2.0,3.0,1.0
0.583,0.868,-0.56,-0.445,-0.48100000000000004,-0.563,-0.563,-0.439,-0.563,-0.537,-0.563,-0.563,-0.537,0.7170000000000001,-0.5529999999999999,1.27,-0.563,1.15,1.09,-0.563,-0.557,-0.563,-0.563,3.5,a>e>c>f>b>d,0.0,4.0,2.0,5.0,1.0,3.0
-0.19699999999999998,-0.183,0.184,-0.142,-0.268,-0.239,-0.15,-0.32899999999999996,-0.177,-0.266,-0.121,-0.122,-0.32899999999999996,-0.278,-0.26899999999999996,-0.32899999999999996,-0.32899999999999996,-0.24600000000000002,-0.171,-0.157,-0.13699999999999998,-0.154,-0.258,4.67,a>e>d>b>f>c,0.0,3.0,5.0,2.0,1.0,4.0
-0.444,-0.259,-0.35,-0.259,-0.318,-0.39899999999999997,-0.0291,-0.325,-0.29100000000000004,-0.0237,0.0815,0.366,-0.415,-0.395,-0.226,0.40399999999999997,-0.386,-0.171,-0.135,-0.444,-0.102,0.00424,-0.444,4.56,d>f>e>a>b>c,3.0,4.0,5.0,0.0,2.0,1.0
-0.228,-0.228,-0.228,-0.19699999999999998,-0.127,-0.155,-0.228,-0.228,-0.228,-0.228,-0.155,-0.19699999999999998,-0.0965,-0.20600000000000002,-0.228,-0.228,-0.228,-0.19,-0.228,-0.196,-0.228,-0.228,-0.228,4.69,d>a>b>e>f>c,1.0,2.0,5.0,0.0,3.0,4.0
-0.306,-0.311,-0.0951,-0.33799999999999997,-0.0419,-0.0289,-0.11599999999999999,-0.0778,-0.35700000000000004,-0.311,-0.306,-0.327,0.0395,-0.306,0.0527,-0.332,-0.0385,-0.19399999999999998,-0.221,-0.35100000000000003,0.0353,-0.355,-0.35700000000000004,4.64,e>c>b>f>a>d,4.0,2.0,1.0,5.0,0.0,3.0
-0.48100000000000004,-0.359,-0.0769,-0.414,0.311,-0.325,-0.42200000000000004,0.21600000000000003,0.331,0.0659,-0.19899999999999998,-0.265,-0.0143,-0.0599,-0.244,-0.204,-0.38,-0.299,-0.42200000000000004,-0.265,-0.325,-0.265,-0.469,4.56,d>f>e>a>c>b,3.0,5.0,4.0,0.0,2.0,1.0
-0.65,-0.632,-0.65,-0.65,0.45299999999999996,-0.165,-0.299,-0.0311,0.22899999999999998,0.7929999999999999,-0.632,-0.623,-0.65,-0.165,-0.542,-0.65,0.833,0.556,0.35,-0.596,0.095,-0.237,-0.237,4.1,b>d>e>f>c>a,5.0,0.0,4.0,1.0,2.0,3.0
-0.436,-0.342,-0.436,0.0634,-0.154,-0.436,-0.23199999999999998,-0.436,-0.436,-0.436,-0.41100000000000003,0.20199999999999999,-0.292,0.758,0.0459,0.33,-0.436,-0.436,-0.436,-0.0624,-0.0512,0.0297,-0.436,4.46,c>a>b>f>e>d,1.0,2.0,0.0,5.0,4.0,3.0
-0.368,-0.361,-0.368,-0.32299999999999995,-0.368,-0.368,-0.27699999999999997,-0.366,-0.27,-0.368,-0.368,-0.368,-0.314,-0.34600000000000003,-0.34,-0.312,-0.368,-0.35100000000000003,-0.366,-0.222,2.12,1.23,-0.368,3.81,e>f>d>a>c>b,3.0,5.0,4.0,2.0,0.0,1.0
-0.335,-0.37,0.342,-0.565,1.23,-0.5770000000000001,-0.621,-0.493,0.000475,-0.565,-0.488,-0.503,0.547,-0.156,0.452,0.41100000000000003,-0.0172,-0.498,-0.629,-0.606,0.353,-0.47,-0.521,4.09,f>c>e>a>d>b,3.0,5.0,1.0,4.0,2.0,0.0
-0.6629999999999999,-0.6629999999999999,-0.20600000000000002,0.0647,-0.6629999999999999,-0.6629999999999999,0.593,-0.6629999999999999,-0.6629999999999999,-0.6629999999999999,2.47,2.47,2.1,-0.0636,0.00598,-0.6629999999999999,-0.6629999999999999,-0.6629999999999999,-0.429,0.20600000000000002,-0.6629999999999999,0.706,-0.6629999999999999,0.0249,b>c>a>f>e>d,2.0,0.0,1.0,5.0,4.0,3.0
-0.335,-0.537,-0.537,-0.35200000000000004,-0.537,-0.537,-0.537,-0.537,-0.537,-0.36200000000000004,-0.305,-0.0819,-0.00613,2.81,-0.537,2.81,-0.10300000000000001,1.27,1.27,-0.537,-0.29100000000000004,-0.537,-0.537,-0.442,a>d>f>e>c>b,0.0,5.0,4.0,1.0,3.0,2.0
0.14400000000000002,-0.475,-0.475,-0.309,-0.375,-0.475,-0.475,-0.475,-0.475,-0.431,0.604,0.506,-0.434,-0.249,-0.32299999999999995,-0.2,-0.475,-0.475,-0.475,-0.475,0.53,-0.24,1.42,4.11,b>f>a>e>d>c,2.0,0.0,5.0,4.0,3.0,1.0
-0.392,0.508,-0.0956,-0.179,-0.392,-0.392,-0.392,-0.282,-0.000917,-0.392,-0.392,-0.392,-0.355,-0.392,-0.392,-0.27,-0.000917,0.33,0.626,-0.392,-0.392,-0.299,-0.166,4.48,c>a>b>e>d>f,1.0,2.0,0.0,4.0,3.0,5.0
-1.05,-0.0565,1.17,-1.5,-0.304,2.03,2.06,-0.0986,0.19399999999999998,0.302,1.19,1.19,-0.33799999999999997,-1.44,-0.32,-0.703,-0.24100000000000002,-0.705,-0.654,0.10099999999999999,0.488,-0.512,0.675,-1.46,c>f>e>a>b>d,3.0,4.0,0.0,5.0,2.0,1.0
-0.8,0.314,1.37,0.314,-0.951,-0.444,-0.29600000000000004,-0.966,-1.19,0.29,0.0228,0.613,0.29,1.24,0.267,-1.19,-1.19,1.67,1.42,-1.01,-0.141,-0.49700000000000005,-1.19,2.05,e>a>d>f>c>b,1.0,5.0,4.0,2.0,0.0,3.0
0.46799999999999997,0.26,-0.294,-0.32799999999999996,-0.32899999999999996,-0.38299999999999995,-0.33399999999999996,-0.38299999999999995,-0.369,-0.38299999999999995,-0.358,-0.38299999999999995,-0.38,-0.0963,-0.27,0.301,-0.38299999999999995,0.672,-0.156,-0.342,-0.38299999999999995,-0.24,-0.38299999999999995,4.48,a>e>f>d>c>b,0.0,5.0,4.0,3.0,1.0,2.0
-0.872,0.768,-0.0149,0.413,2.51,-0.872,0.363,-0.872,-0.872,-0.68,0.273,0.273,1.66,-0.15,-0.405,-0.365,-0.593,-0.379,-0.872,-0.872,-0.872,1.94,-0.872,1.35,e>f>a>d>c>b,2.0,5.0,4.0,3.0,0.0,1.0
0.0793,-0.395,-0.0302,-0.0989,-0.05,-0.589,-0.466,-0.9079999999999999,-0.528,-0.6579999999999999,0.809,0.38,-0.113,0.55,-0.466,-0.0989,-0.33,0.25,-0.267,-0.138,-0.33,-0.578,-0.33399999999999996,4.31,f>c>b>a>d>e,3.0,2.0,1.0,4.0,5.0,0.0
-0.19399999999999998,0.647,3.03,0.0284,-0.436,-1.13,-0.304,-1.13,-0.784,-0.5589999999999999,0.498,0.498,1.21,0.0762,1.45,-0.129,-1.13,-1.13,0.735,0.498,-0.19399999999999998,0.408,-0.8059999999999999,-1.13,b>d>a>f>e>c,2.0,0.0,5.0,1.0,4.0,3.0
-0.889,-1.42,0.759,0.483,1.21,0.9079999999999999,0.932,0.653,0.674,0.632,0.632,0.632,-0.366,-1.37,-0.303,-1.45,0.35600000000000004,-1.41,-1.41,0.8440000000000001,0.185,1.14,0.462,-1.89,c>b>f>d>a>e,4.0,1.0,0.0,3.0,5.0,2.0
-1.01,-0.655,0.337,-0.12,0.496,-0.5670000000000001,-0.757,-0.9890000000000001,-0.32,-1.07,0.953,-0.0465,0.38,-0.258,3.52,0.6920000000000001,-0.165,-0.136,-0.22699999999999998,-1.07,-0.172,0.0683,-0.493,1.6,d>b>e>a>c>f,3.0,1.0,4.0,0.0,2.0,5.0
-0.664,-0.664,-0.537,1.84,2.01,0.0699,-0.365,-0.664,0.42,-0.664,0.0285,0.0285,-0.664,0.363,-0.664,2.93,-0.664,0.231,-0.664,0.9390000000000001,-0.664,-0.664,-0.664,-0.664,f>e>d>b>a>c,4.0,3.0,5.0,2.0,1.0,0.0
0.278,1.31,0.81,-1.48,0.207,-1.52,-1.52,1.01,0.634,0.335,-0.3,-0.28800000000000003,-1.52,1.43,-1.52,1.3,0.0797,0.843,0.46,0.0837,0.187,0.19399999999999998,-1.52,0.518,c>f>e>d>b>a,5.0,4.0,0.0,3.0,2.0,1.0
-0.5670000000000001,0.5870000000000001,0.9079999999999999,1.46,-0.0767,-0.9079999999999999,-0.772,-1.46,-0.221,-0.0767,0.5870000000000001,-0.349,1.37,-0.287,1.35,-1.46,-1.46,-0.408,-0.152,1.78,1.0,-0.221,-1.46,0.818,b>e>c>d>f>a,5.0,0.0,2.0,3.0,1.0,4.0
-0.0225,-0.738,-0.738,-0.29600000000000004,0.867,-0.5329999999999999,-0.738,-0.711,-0.627,1.84,1.36,1.13,-0.10400000000000001,-0.738,0.493,1.0,-0.738,-0.738,-0.35200000000000004,-0.738,-0.738,-0.493,-0.52,2.87,f>a>b>c>e>d,1.0,2.0,3.0,5.0,4.0,0.0
-0.226,-0.228,-0.192,-0.187,-0.17600000000000002,-0.23199999999999998,-0.235,-0.235,-0.0584,-0.2,-0.192,-0.187,-0.2,-0.235,-0.171,-0.235,-0.155,-0.228,-0.235,-0.235,-0.179,-0.235,-0.235,4.69,c>f>e>a>b>d,3.0,4.0,0.0,5.0,2.0,1.0
-0.461,-0.461,-0.461,0.841,-0.461,-0.461,-0.0959,-0.0816,-0.461,-0.307,3.59,2.51,-0.342,-0.461,-0.461,-0.461,0.132,-0.33,-0.461,-0.461,0.114,-0.461,-0.461,-0.0356,e>a>b>c>d>f,1.0,2.0,3.0,4.0,0.0,5.0
-0.34299999999999997,-0.192,-0.34299999999999997,0.20600000000000002,-0.34299999999999997,0.21,-0.26,-0.311,-0.34299999999999997,-0.249,-0.139,0.006670000000000001,-0.306,0.0193,-0.34299999999999997,-0.34299999999999997,-0.34299999999999997,-0.0553,-0.0639,-0.33899999999999997,-0.34299999999999997,-0.121,-0.282,4.62,c>a>b>d>f>e,1.0,2.0,0.0,3.0,5.0,4.0
-1.01,-0.742,0.12,-0.0493,-0.237,-0.45899999999999996,0.28800000000000003,0.529,0.12,-0.237,0.319,0.8440000000000001,0.56,-0.882,-0.122,-0.436,0.434,-0.7829999999999999,-0.195,-0.29,-0.406,-0.846,-0.5670000000000001,4.06,e>c>f>d>b>a,5.0,4.0,1.0,3.0,0.0,2.0
-0.585,1.18,0.594,-1.16,0.775,-0.871,-0.8490000000000001,0.17600000000000002,2.04,2.16,-0.8270000000000001,-0.8740000000000001,-1.16,0.7709999999999999,-1.09,1.02,0.523,-0.0893,-0.161,-0.7120000000000001,0.523,0.423,-1.16,-0.6409999999999999,f>a>b>c>d>e,1.0,2.0,3.0,4.0,5.0,0.0
-0.193,-0.223,-0.195,-0.102,-0.239,-0.262,-0.215,-0.262,-0.23199999999999998,-0.239,-0.182,-0.19699999999999998,-0.133,-0.195,-0.215,-0.17,-0.258,-0.2,-0.255,-0.195,-0.138,-0.17600000000000002,-0.22,4.69,c>d>a>f>e>b,2.0,5.0,0.0,1.0,4.0,3.0
0.358,-0.825,-1.21,-1.13,0.55,0.785,1.99,0.265,1.84,0.247,-0.618,-0.718,-0.385,-1.04,-0.11,-0.34299999999999997,-0.262,-0.15,0.8959999999999999,-0.5770000000000001,-0.385,-0.8109999999999999,-0.845,2.47,d>f>e>a>b>c,3.0,4.0,5.0,0.0,2.0,1.0
-0.48,-0.495,-0.504,-0.518,1.86,1.94,1.74,2.1,-0.512,-0.501,-0.513,-0.513,-0.46299999999999997,-0.5,-0.433,-0.518,-0.51,-0.511,-0.508,-0.511,-0.518,-0.51,-0.513,1.89,d>e>a>c>f>b,2.0,5.0,3.0,0.0,1.0,4.0
-0.7390000000000001,-0.496,-0.698,-0.715,0.833,1.23,1.21,0.722,-0.8109999999999999,-0.685,-0.6890000000000001,-0.759,0.804,-0.797,0.8240000000000001,-0.815,0.9209999999999999,-0.48,-0.5429999999999999,-0.823,1.02,-0.516,-0.846,2.85,c>d>a>b>f>e,2.0,3.0,0.0,1.0,5.0,4.0
-0.5379999999999999,-0.426,0.324,1.52,-0.5429999999999999,-0.341,-0.28800000000000003,-0.364,-0.456,-0.5429999999999999,-0.31,-0.34700000000000003,0.847,-0.0198,0.0406,-0.353,-0.5429999999999999,-0.44,-0.28800000000000003,0.14400000000000002,-0.5379999999999999,-0.213,-0.42100000000000004,4.1,e>b>c>a>d>f,3.0,1.0,2.0,4.0,0.0,5.0
0.688,1.06,-0.42100000000000004,-0.535,-0.36,-0.509,-0.509,-0.42100000000000004,-0.436,-0.524,-0.349,-0.386,-0.8340000000000001,0.402,-0.815,0.872,-0.42100000000000004,0.883,0.857,-0.6920000000000001,-0.307,-0.368,-0.65,3.78,a>d>f>e>b>c,0.0,4.0,5.0,1.0,3.0,2.0
-0.233,-0.233,-0.233,-0.233,-0.226,-0.233,-0.233,-0.233,-0.18100000000000002,-0.233,-0.0971,-0.15,-0.233,-0.233,-0.0858,-0.233,-0.233,-0.233,-0.14,-0.233,-0.233,-0.0918,-0.233,4.69,e>f>c>a>b>d,3.0,4.0,2.0,5.0,0.0,1.0
0.6729999999999999,-0.0631,1.46,-0.40299999999999997,0.233,-0.9059999999999999,-1.34,-0.0631,-1.16,0.727,-0.0631,-0.0631,1.12,0.332,-0.33399999999999996,-0.233,-1.42,0.6729999999999999,-0.233,-1.11,-1.16,0.107,0.233,3.0,f>a>b>e>c>d,1.0,2.0,4.0,5.0,3.0,0.0
0.802,1.0,1.16,0.40399999999999997,-0.145,-1.22,-0.693,-0.585,-1.41,-0.91,0.0269,-0.0815,1.0,0.496,0.763,0.935,-1.77,0.856,1.11,-1.75,-0.441,0.386,-1.27,1.36,c>e>b>d>f>a,5.0,2.0,0.0,3.0,1.0,4.0
-0.0258,-0.825,0.32899999999999996,0.904,-0.297,0.52,0.0546,-0.932,-0.932,-0.932,-0.0507,1.47,1.81,-0.424,-0.331,0.289,-0.37799999999999995,-0.932,-0.531,3.0,-0.932,0.5770000000000001,-0.932,-0.506,c>f>a>e>d>b,2.0,5.0,0.0,4.0,3.0,1.0
-0.88,0.368,-1.17,0.0784,-0.8109999999999999,-0.342,-0.546,0.88,-0.736,-1.17,-0.779,1.22,1.91,-0.475,-0.26,1.05,-1.02,0.0514,1.18,-0.625,-0.599,-0.721,1.27,2.12,b>f>c>a>d>e,3.0,0.0,2.0,4.0,5.0,1.0
1.65,1.57,-0.626,-0.626,-0.506,-0.7879999999999999,-0.778,-0.506,-0.657,-0.613,-0.604,-0.604,-0.746,1.4,-0.691,1.54,-0.42200000000000004,1.55,1.57,-0.642,-0.853,-0.395,-0.5489999999999999,1.33,a>f>e>d>c>b,0.0,5.0,4.0,3.0,2.0,1.0
0.884,0.7290000000000001,-0.45,-0.486,-0.506,-0.532,-0.517,-0.441,-0.43,-0.456,-0.51,-0.439,-0.47,-0.503,-0.537,-0.544,3.02,0.698,0.626,-0.544,-0.49,-0.452,2.73,-0.389,b>c>a>d>f>e,2.0,0.0,1.0,3.0,5.0,4.0
-0.6890000000000001,-0.6890000000000001,0.8270000000000001,-0.6890000000000001,0.762,-0.6890000000000001,-0.6890000000000001,-0.6890000000000001,2.11,-0.6890000000000001,2.07,-0.6890000000000001,0.4,0.304,-0.321,-0.6890000000000001,-0.6890000000000001,-0.297,0.366,0.275,-0.6890000000000001,-0.6890000000000001,-0.6890000000000001,2.48,a>e>c>f>d>b,0.0,5.0,2.0,4.0,1.0,3.0
0.102,-0.127,-0.259,-0.259,-0.147,-0.235,-0.24,-0.259,-0.259,-0.183,-0.259,-0.259,-0.23,0.0113,-0.259,-0.11900000000000001,-0.259,-0.259,-0.259,-0.2,-0.259,-0.259,-0.18,4.68,a>e>d>f>c>b,0.0,5.0,4.0,2.0,1.0,3.0
-0.578,-0.578,1.62,-0.225,-0.41600000000000004,-0.578,-0.578,-0.578,-0.578,-0.496,1.27,1.4,0.0966,-0.578,-0.172,-0.578,-0.578,0.527,0.0966,-0.578,-0.28600000000000003,-0.531,-0.578,3.46,d>f>b>a>c>e,3.0,2.0,4.0,0.0,5.0,1.0
-0.44799999999999995,-0.44799999999999995,1.86,-0.44799999999999995,-0.44799999999999995,0.21100000000000002,3.73,-0.44799999999999995,-0.44799999999999995,-0.44799999999999995,-0.44799999999999995,-0.44799999999999995,-0.353,0.23399999999999999,-0.44799999999999995,-0.44799999999999995,-0.44799999999999995,-0.44799999999999995,-0.44799999999999995,-0.44799999999999995,-0.44799999999999995,-0.44799999999999995,0.674,1.25,e>a>c>d>b>f,1.0,4.0,2.0,3.0,0.0,5.0
-0.789,-0.611,-0.196,-0.447,0.7559999999999999,-0.789,-0.562,-0.789,-0.426,-0.626,0.71,-0.0453,-0.789,-0.765,0.00913,1.66,0.71,-0.789,-0.789,-0.447,0.88,-0.332,1.3,3.17,f>a>e>d>b>c,1.0,4.0,5.0,3.0,2.0,0.0
-0.562,-0.486,-0.309,0.0388,-0.414,-0.0497,0.46299999999999997,0.42700000000000005,-0.691,-0.583,0.0903,-0.18100000000000002,-0.45299999999999996,-0.57,0.249,-0.539,0.882,-0.691,-0.6809999999999999,0.575,-0.299,-0.431,-0.000168,4.21,e>a>d>b>c>f,1.0,3.0,4.0,2.0,0.0,5.0
-0.645,-0.546,-0.6890000000000001,0.0205,0.0667,0.0866,0.0342,0.735,-0.8190000000000001,-1.05,-0.659,0.616,-0.485,0.365,-0.249,-1.12,1.81,-0.368,-0.742,-0.546,0.616,-0.122,0.17600000000000002,3.51,c>d>f>a>b>e,3.0,4.0,0.0,1.0,5.0,2.0
0.32899999999999996,0.963,-1.12,0.701,1.54,-1.14,-1.13,1.31,0.9059999999999999,0.992,0.779,0.772,-1.14,-0.8759999999999999,-1.14,-0.889,0.9570000000000001,-0.7879999999999999,-0.823,0.9179999999999999,0.402,-1.14,-1.13,0.7659999999999999,e>a>c>d>f>b,1.0,5.0,2.0,3.0,0.0,4.0
-0.308,-0.308,-0.308,-0.212,4.17,-0.305,-0.308,-0.256,-0.298,-0.22699999999999998,-0.251,-0.239,-0.154,-0.308,-0.308,-0.308,-0.308,-0.3,-0.308,-0.298,-0.308,1.96,-0.278,-0.242,d>a>b>f>c>e,1.0,2.0,4.0,0.0,5.0,3.0
1.12,-0.218,-0.623,-0.91,1.54,-0.945,-0.945,1.84,0.9940000000000001,-0.8859999999999999,-0.945,-0.33399999999999996,-0.945,-0.45,-0.945,-0.857,0.6779999999999999,0.5329999999999999,-0.218,-0.218,1.79,1.55,-0.945,0.33899999999999997,c>e>b>d>f>a,5.0,2.0,0.0,3.0,1.0,4.0
0.945,0.0208,0.467,-1.52,0.52,-1.59,-0.664,0.81,0.5429999999999999,1.15,-0.21899999999999997,-0.426,-1.59,-0.509,-1.42,-0.485,0.363,0.57,1.33,-0.165,1.15,1.15,-1.59,1.15,b>e>d>c>f>a,5.0,0.0,3.0,2.0,1.0,4.0
-0.607,-0.502,-0.633,-0.556,2.15,-0.624,-0.633,-0.16,2.47,-0.298,-0.585,-0.485,-0.542,-0.389,-0.45399999999999996,-0.304,1.23,-0.573,-0.434,-0.355,2.21,-0.355,-0.633,1.07,b>a>e>f>c>d,1.0,0.0,4.0,5.0,2.0,3.0
2.36,-0.46399999999999997,-0.46399999999999997,-0.46399999999999997,2.23,-0.46399999999999997,-0.46399999999999997,0.0756,1.67,-0.46399999999999997,-0.46399999999999997,-0.46399999999999997,-0.46399999999999997,-0.46399999999999997,-0.43799999999999994,-0.46399999999999997,-0.46399999999999997,-0.392,-0.46399999999999997,-0.46399999999999997,2.37,-0.46399999999999997,-0.46399999999999997,-0.46399999999999997,e>c>a>f>d>b,2.0,5.0,1.0,4.0,0.0,3.0
-2.01,-1.7,0.0779,0.604,0.345,1.12,1.23,0.316,0.619,0.828,0.555,0.64,0.268,-1.75,0.257,0.268,0.29600000000000004,-1.82,-1.75,-0.0551,0.905,0.345,-0.0912,0.506,a>e>b>d>f>c,0.0,2.0,5.0,3.0,1.0,4.0
-0.986,-1.12,0.39899999999999997,-0.41700000000000004,-0.0007700000000000001,-0.087,-0.35600000000000004,0.753,-0.0353,1.03,0.106,0.106,0.106,-0.665,-0.10800000000000001,-0.71,1.52,-0.773,-0.9329999999999999,-0.7440000000000001,0.5670000000000001,-0.496,-0.665,3.51,f>a>e>b>c>d,1.0,3.0,4.0,5.0,2.0,0.0
0.0277,0.6679999999999999,-0.368,-0.368,-0.368,-0.363,-0.368,-0.368,-0.368,-0.366,-0.258,-0.34299999999999997,-0.303,-0.00809,-0.368,-0.0512,-0.368,0.445,0.298,-0.368,-0.368,-0.36,-0.213,4.49,d>f>b>e>c>a,5.0,2.0,4.0,0.0,3.0,1.0
-0.331,-0.331,-0.331,-0.207,-0.331,-0.252,-0.331,-0.331,-0.132,-0.331,-0.331,-0.302,-0.331,-0.331,0.0655,-0.331,-0.331,-0.218,-0.331,-0.331,0.298,-0.327,1.33,4.39,b>e>d>c>f>a,5.0,0.0,3.0,2.0,1.0,4.0
-0.802,1.39,-0.802,0.0305,-0.0401,0.0552,-0.43,1.25,-0.21100000000000002,0.302,1.39,-0.644,2.6,-0.802,0.5710000000000001,-0.802,-0.802,-0.0624,-0.802,-0.802,-0.802,1.82,-0.802,-0.802,b>e>c>f>d>a,5.0,0.0,2.0,4.0,1.0,3.0
-0.0753,-0.466,-0.466,-0.466,0.0567,-0.466,-0.466,0.655,-0.466,-0.466,-0.273,-0.185,-0.466,-0.466,0.31,-0.375,0.11,-0.207,-0.466,-0.466,4.14,-0.152,-0.43,1.56,b>f>e>d>c>a,5.0,0.0,4.0,3.0,2.0,1.0
-0.501,0.7340000000000001,-0.501,0.5329999999999999,-0.501,-0.501,-0.385,-0.501,-0.501,-0.501,-0.0829,-0.501,-0.501,-0.501,-0.501,-0.501,-0.501,3.42,2.1,-0.501,-0.501,-0.501,0.373,1.32,f>a>b>c>e>d,1.0,2.0,3.0,5.0,4.0,0.0
0.914,0.53,2.22,0.39899999999999997,-0.17300000000000001,-0.40299999999999997,-0.358,-1.39,-1.16,-1.12,0.0863,0.17800000000000002,-0.0154,2.0,-0.278,-1.29,-1.46,0.53,0.53,0.39899999999999997,0.308,-0.0431,-1.46,1.04,f>a>b>c>d>e,1.0,2.0,3.0,4.0,5.0,0.0
-0.524,0.213,1.76,0.447,0.679,0.565,-1.85,-0.20800000000000002,-0.696,-0.0948,0.619,0.565,0.988,1.22,-0.20800000000000002,-0.8270000000000001,-1.88,0.679,1.34,-1.16,-0.508,-0.7759999999999999,-1.33,0.988,f>b>e>d>c>a,5.0,1.0,4.0,3.0,2.0,0.0
-0.359,-0.359,0.0888,-0.155,-0.359,4.42,-0.359,-0.359,-0.359,-0.359,-0.359,-0.359,0.659,-0.359,-0.0174,-0.359,-0.359,0.007259999999999999,-0.359,0.9620000000000001,-0.359,-0.359,-0.335,-0.235,b>f>d>a>e>c,3.0,0.0,5.0,2.0,4.0,1.0
0.718,1.09,-0.419,-0.531,0.37200000000000005,-0.618,-0.618,-0.618,-0.618,-0.449,-0.39399999999999996,-0.366,-0.618,0.5539999999999999,-0.618,2.44,-0.618,2.13,2.21,-0.618,-0.618,-0.546,-0.618,-0.618,b>d>a>e>f>c,2.0,0.0,5.0,1.0,3.0,4.0
-0.639,-0.518,-0.927,0.604,0.863,0.33299999999999996,0.604,-0.6829999999999999,-0.36,0.0622,2.54,1.17,0.33299999999999996,-0.9129999999999999,-0.348,-0.799,-0.927,-0.742,-0.6829999999999999,-0.385,0.503,-0.631,-0.927,2.49,f>c>e>b>a>d,4.0,3.0,1.0,5.0,2.0,0.0
-0.408,-0.647,1.13,2.43,1.28,0.491,-0.174,-1.08,-0.9179999999999999,-1.07,0.38799999999999996,-0.135,-0.5710000000000001,2.16,-0.682,-0.361,-1.08,0.67,0.9329999999999999,0.0735,-1.02,-0.195,-0.8340000000000001,-0.361,b>e>d>a>f>c,3.0,0.0,5.0,2.0,1.0,4.0
