A1,A2,A3,A4,ranking,a,b,c,d
0.978125,-0.9372219999999999,-2.1166709999999997,0.936112,d>a>c>b,1.0,3.0,2.0,0.0
0.95816,-0.984039,-1.7193900000000002,1.915203,d>b>a>c,2.0,1.0,3.0,0.0
0.973134,-1.035539,-0.448092,0.009276000000000001,d>a>c>b,1.0,3.0,2.0,0.0
0.968143,-1.054266,-1.3221100000000001,1.424741,a>c>d>b,0.0,3.0,1.0,2.0
0.978125,-1.0402200000000001,0.505382,-0.036561,d>c>a>b,2.0,3.0,1.0,0.0
0.978125,-1.035539,0.187557,0.60654,a>c>b>d,0.0,2.0,1.0,3.0
0.983116,-1.0402200000000001,0.028645,-0.202952,d>c>a>b,2.0,3.0,1.0,0.0
0.973134,-1.01213,-1.957759,-0.37759299999999996,d>a>b>c,1.0,2.0,3.0,0.0
0.968143,-1.021493,-1.8783029999999998,0.41860600000000003,d>a>b>c,1.0,2.0,3.0,0.0
0.968143,-1.01213,-1.957759,-0.305628,d>b>c>a,3.0,1.0,2.0,0.0
0.978125,-1.021493,-1.798847,-0.772713,d>c>a>b,2.0,3.0,1.0,0.0
0.968143,-1.016812,-1.7193900000000002,2.31399,c>a>d>b,1.0,3.0,0.0,2.0
0.963151,-1.021493,-0.209723,-0.507772,d>a>b>c,1.0,2.0,3.0,0.0
0.95816,-1.035539,-0.28918,-0.21166100000000002,d>a>c>b,1.0,3.0,2.0,0.0
0.963151,-1.021493,-0.130267,-1.055073,d>b>a>c,2.0,1.0,3.0,0.0
0.973134,-1.030857,-0.130267,-0.367051,b>a>c>d,1.0,0.0,2.0,3.0
0.973134,-1.030857,-0.130267,0.560244,a>c>b>d,0.0,2.0,1.0,3.0
0.973134,-1.030857,-0.368636,-0.614115,c>a>b>d,1.0,2.0,0.0,3.0
0.95816,-1.044902,-0.9248290000000001,0.046405,a>c>d>b,0.0,3.0,1.0,2.0
0.973134,-1.030857,-0.448092,0.649169,a>c>b>d,0.0,2.0,1.0,3.0
0.978125,-1.030857,0.34647,-0.681038,a>c>b>d,0.0,2.0,1.0,3.0
0.973134,-1.035539,-0.130267,-0.747503,d>a>c>b,1.0,3.0,2.0,0.0
0.973134,-1.035539,-0.130267,-0.546276,a>d>c>b,0.0,3.0,2.0,1.0
0.983116,-1.021493,-1.957759,-0.122278,d>a>c>b,1.0,3.0,2.0,0.0
0.988107,-1.026175,-2.037215,1.456369,a>c>b>d,0.0,2.0,1.0,3.0
0.988107,-1.044902,-0.5275479999999999,0.243506,a>c>b>d,0.0,2.0,1.0,3.0
0.988107,-1.0402200000000001,-0.9248290000000001,-0.177741,d>c>a>b,2.0,3.0,1.0,0.0
0.983116,-1.035539,-0.448092,-0.07048099999999999,d>a>c>b,1.0,3.0,2.0,0.0
0.978125,-1.030857,-0.368636,-0.152531,d>c>a>b,2.0,3.0,1.0,0.0
0.983116,-1.030857,-0.607004,0.602873,d>c>a>b,2.0,3.0,1.0,0.0
0.978125,-1.026175,-0.9248290000000001,-0.274917,d>c>b>a,3.0,2.0,1.0,0.0
0.988107,-1.030857,-1.163197,0.269175,d>c>a>b,2.0,3.0,1.0,0.0
0.9481780000000001,-1.01213,-0.5275479999999999,0.042279000000000004,a>c>b>d,0.0,2.0,1.0,3.0
0.9481780000000001,-1.016812,-0.368636,0.42868999999999996,a>d>c>b,0.0,3.0,2.0,1.0
0.9481780000000001,-1.026175,-0.28918,0.164207,d>a>c>b,1.0,3.0,2.0,0.0
0.9481780000000001,-1.016812,-0.8453729999999999,-0.438557,d>b>a>c,2.0,1.0,3.0,0.0
0.953169,-1.016812,-0.209723,-0.257957,d>a>c>b,1.0,3.0,2.0,0.0
0.953169,-1.016812,-0.050811,-0.630158,d>c>b>a,3.0,2.0,1.0,0.0
0.953169,-1.007448,-0.5275479999999999,-0.8373440000000001,d>a>c>b,1.0,3.0,2.0,0.0
0.95816,-1.002766,-1.004285,-0.189201,d>a>c>b,1.0,3.0,2.0,0.0
0.963151,-1.002766,-2.037215,-0.054897,d>a>c>b,1.0,3.0,2.0,0.0
0.95816,-1.007448,-1.4810219999999998,0.388811,d>c>a>b,2.0,3.0,1.0,0.0
0.95816,-1.007448,-1.798847,-0.457351,d>b>a>c,2.0,1.0,3.0,0.0
0.968143,-0.998085,-1.3221100000000001,0.450692,d>b>a>c,2.0,1.0,3.0,0.0
0.968143,-1.01213,-1.957759,-0.144738,d>b>c>a,3.0,1.0,2.0,0.0
0.95816,-1.016812,-0.765917,2.016046,c>a>b>d,1.0,2.0,0.0,3.0
0.963151,-1.007448,-1.3221100000000001,-0.28820999999999997,d>c>a>b,2.0,3.0,1.0,0.0
0.95816,-1.021493,-1.083741,2.2149810000000003,c>a>b>d,1.0,2.0,0.0,3.0
0.9182309999999999,-1.002766,0.187557,1.135047,d>a>c>b,1.0,3.0,2.0,0.0
0.903257,-1.007448,0.74375,0.548326,a>d>c>b,0.0,3.0,2.0,1.0
0.9132399999999999,-0.993403,0.028645,-0.419764,d>c>a>b,2.0,3.0,1.0,0.0
0.9182309999999999,-0.984039,-2.037215,1.7199349999999998,d>a>c>b,1.0,3.0,2.0,0.0
0.923222,-0.979358,-1.242653,1.0222870000000002,a>c>d>b,0.0,3.0,1.0,2.0
0.923222,-0.984039,-1.163197,-0.441766,d>c>a>b,2.0,3.0,1.0,0.0
0.923222,-0.993403,-0.9248290000000001,0.449775,d>c>a>b,2.0,3.0,1.0,0.0
0.923222,-1.002766,-1.957759,0.45252600000000004,d>a>c>b,1.0,3.0,2.0,0.0
0.9182309999999999,-1.002766,-0.9248290000000001,-0.21441100000000002,d>c>a>b,2.0,3.0,1.0,0.0
0.9182309999999999,-0.993403,-1.8783029999999998,0.8769819999999999,d>a>c>b,1.0,3.0,2.0,0.0
0.9381959999999999,-0.951267,-0.765917,0.42456499999999997,d>b>c>a,3.0,1.0,2.0,0.0
0.9431870000000001,-0.951267,-0.368636,-0.311587,d>b>c>a,3.0,1.0,2.0,0.0
0.9381959999999999,-0.951267,-0.9248290000000001,-0.222662,d>b>a>c,2.0,1.0,3.0,0.0
0.933204,-0.951267,-1.004285,-0.249248,a>c>d>b,0.0,3.0,1.0,2.0
0.9381959999999999,-0.951267,-1.004285,-0.197451,b>d>c>a,3.0,0.0,2.0,1.0
0.9381959999999999,-0.951267,-1.3221100000000001,0.28521799999999997,d>b>c>a,3.0,1.0,2.0,0.0
0.9381959999999999,-0.9559489999999999,-1.242653,0.31363800000000003,d>b>c>a,3.0,1.0,2.0,0.0
0.9431870000000001,-0.9559489999999999,-1.3221100000000001,0.383769,d>b>c>a,3.0,1.0,2.0,0.0
0.9381959999999999,-0.9606309999999999,-1.8783029999999998,1.8528639999999998,d>b>c>a,3.0,1.0,2.0,0.0
0.9431870000000001,-0.9559489999999999,-1.639934,-0.14153,d>b>a>c,2.0,1.0,3.0,0.0
0.9381959999999999,-0.9606309999999999,-1.639934,0.11516099999999999,d>b>c>a,3.0,1.0,2.0,0.0
0.9431870000000001,-1.01213,-1.7193900000000002,0.8352700000000001,d>c>a>b,2.0,3.0,1.0,0.0
0.9431870000000001,-1.007448,-1.083741,-0.389511,d>c>a>b,2.0,3.0,1.0,0.0
0.9431870000000001,-1.002766,-0.9248290000000001,-0.185075,d>c>b>a,3.0,2.0,1.0,0.0
0.9431870000000001,-1.002766,-1.004285,0.205461,b>c>a>d,2.0,0.0,1.0,3.0
0.9481780000000001,-1.002766,-1.083741,0.067031,a>c>b>d,0.0,2.0,1.0,3.0
0.9481780000000001,-1.002766,-1.4810219999999998,-1.040405,d>a>b>c,1.0,2.0,3.0,0.0
0.9431870000000001,-0.993403,-0.765917,0.134871,d>b>c>a,3.0,1.0,2.0,0.0
0.9431870000000001,-1.002766,-0.8453729999999999,0.7046319999999999,d>c>a>b,2.0,3.0,1.0,0.0
0.9381959999999999,-1.007448,-0.28918,0.276968,d>b>c>a,3.0,1.0,2.0,0.0
0.9381959999999999,-1.01213,-1.242653,-0.28225100000000003,d>a>c>b,1.0,3.0,2.0,0.0
0.953169,-0.993403,-0.8453729999999999,-0.004475,d>c>a>b,2.0,3.0,1.0,0.0
0.953169,-0.998085,-1.004285,-0.311587,d>c>a>b,2.0,3.0,1.0,0.0
0.9481780000000001,-0.993403,-0.9248290000000001,-0.24008000000000002,b>d>a>c,2.0,0.0,3.0,1.0
0.9481780000000001,-0.993403,-0.8453729999999999,-0.454142,b>d>a>c,2.0,0.0,3.0,1.0
0.9481780000000001,-0.993403,-0.765917,-0.631533,d>a>c>b,1.0,3.0,2.0,0.0
0.9381959999999999,-1.01213,-0.448092,0.395687,a>c>b>d,0.0,2.0,1.0,3.0
0.933204,-1.01213,-0.6864600000000001,-0.48531199999999997,d>a>c>b,1.0,3.0,2.0,0.0
0.933204,-1.01213,-0.607004,-0.196076,b>a>c>d,1.0,0.0,2.0,3.0
0.9381959999999999,-1.01213,-0.765917,-0.018685,b>a>c>d,1.0,0.0,2.0,3.0
0.933204,-1.01213,-0.607004,-0.356966,d>c>a>b,2.0,3.0,1.0,0.0
0.923222,-1.030857,-1.8783029999999998,-0.342298,d>a>c>b,1.0,3.0,2.0,0.0
0.9431870000000001,-0.974676,-1.8783029999999998,-0.171324,d>c>a>b,2.0,3.0,1.0,0.0
0.9431870000000001,-0.979358,-1.8783029999999998,0.09361699999999999,d>b>c>a,3.0,1.0,2.0,0.0
0.9431870000000001,-0.988721,-1.8783029999999998,0.45160900000000004,d>a>c>b,1.0,3.0,2.0,0.0
0.9381959999999999,-0.974676,-1.560478,0.559327,d>c>b>a,3.0,2.0,1.0,0.0
0.9381959999999999,-0.979358,-0.6864600000000001,-0.39821999999999996,d>b>c>a,3.0,1.0,2.0,0.0
0.9381959999999999,-0.984039,-0.9248290000000001,1.102503,d>b>c>a,3.0,1.0,2.0,0.0
0.9381959999999999,-0.988721,-1.957759,-0.226329,a>c>b>d,0.0,2.0,1.0,3.0
0.933204,-0.993403,-2.1166709999999997,1.2033459999999998,d>a>c>b,1.0,3.0,2.0,0.0
0.9381959999999999,-0.988721,-2.037215,2.171894,a>c>b>d,0.0,2.0,1.0,3.0
0.933204,-0.984039,-1.8783029999999998,1.862032,a>c>b>d,0.0,2.0,1.0,3.0
0.928213,-0.988721,-0.9248290000000001,-0.068648,d>a>c>b,1.0,3.0,2.0,0.0
0.928213,-0.993403,-1.401566,-0.20065999999999998,d>b>c>a,3.0,1.0,2.0,0.0
0.928213,-0.993403,-1.3221100000000001,0.9351959999999999,d>a>c>b,1.0,3.0,2.0,0.0
0.9431870000000001,-0.9653120000000001,-2.1166709999999997,3.379256,d>a>b>c,1.0,2.0,3.0,0.0
0.9381959999999999,-0.974676,-1.957759,-0.399595,d>b>c>a,3.0,1.0,2.0,0.0
0.9381959999999999,-0.974676,-2.037215,-0.46651800000000004,d>b>a>c,2.0,1.0,3.0,0.0
0.933204,-0.979358,-1.957759,1.063541,d>a>b>c,1.0,2.0,3.0,0.0
0.933204,-0.974676,-1.3221100000000001,-0.081024,d>c>b>a,3.0,2.0,1.0,0.0
0.933204,-0.969994,-2.1166709999999997,-0.24008000000000002,d>a>c>b,1.0,3.0,2.0,0.0
0.933204,-0.969994,-2.037215,-0.088358,a>d>c>b,0.0,3.0,2.0,1.0
0.933204,-0.9653120000000001,-1.957759,0.296678,a>c>b>d,0.0,2.0,1.0,3.0
0.928213,-0.979358,-1.7193900000000002,1.04108,d>b>c>a,3.0,1.0,2.0,0.0
0.928213,-0.979358,-1.083741,-0.080566,d>a>b>c,1.0,2.0,3.0,0.0
0.928213,-0.9606309999999999,-2.1166709999999997,-0.048479,d>a>c>b,1.0,3.0,2.0,0.0
0.933204,-0.9653120000000001,-1.560478,-0.6562859999999999,d>a>c>b,1.0,3.0,2.0,0.0
0.928213,-0.9653120000000001,-1.957759,0.299428,a>c>d>b,0.0,3.0,1.0,2.0
0.928213,-0.9653120000000001,-1.798847,0.475444,a>c>d>b,0.0,3.0,1.0,2.0
0.9431870000000001,-0.993403,-1.957759,-0.095234,d>c>a>b,2.0,3.0,1.0,0.0
0.9381959999999999,-0.993403,-1.957759,-0.6475770000000001,d>a>c>b,1.0,3.0,2.0,0.0
0.933204,-0.998085,-1.957759,-0.130529,d>a>c>b,1.0,3.0,2.0,0.0
0.928213,-1.002766,-1.8783029999999998,-0.43809899999999996,d>a>c>b,1.0,3.0,2.0,0.0
0.933204,-0.998085,-1.957759,2.217732,d>b>c>a,3.0,1.0,2.0,0.0
0.933204,-1.007448,-1.4810219999999998,0.376894,d>a>c>b,1.0,3.0,2.0,0.0
0.933204,-1.007448,-1.798847,6.396287,a>c>b>d,0.0,2.0,1.0,3.0
0.928213,-1.01213,-1.163197,0.576746,d>c>a>b,2.0,3.0,1.0,0.0
0.9132399999999999,-1.016812,-1.560478,1.800609,a>c>d>b,0.0,3.0,1.0,2.0
0.928213,-1.01213,-0.9248290000000001,0.020736,d>a>c>b,1.0,3.0,2.0,0.0
0.933204,-0.9138129999999999,0.028645,1.3816540000000002,b>c>a>d,2.0,0.0,1.0,3.0
0.903257,-0.899768,-1.163197,0.772472,d>b>c>a,3.0,1.0,2.0,0.0
0.9082479999999999,-0.899768,-1.083741,0.097743,c>a>d>b,1.0,3.0,0.0,2.0
0.903257,-0.90445,-1.3221100000000001,0.636793,d>b>c>a,3.0,1.0,2.0,0.0
0.898266,-0.899768,-1.083741,-0.244664,d>b>c>a,3.0,1.0,2.0,0.0
0.898266,-0.90445,-2.037215,0.45848500000000003,d>c>a>b,2.0,3.0,1.0,0.0
0.898266,-0.90445,-1.957759,-0.086983,a>c>d>b,0.0,3.0,1.0,2.0
0.9381959999999999,-0.927858,-1.004285,1.452702,d>b>c>a,3.0,1.0,2.0,0.0
0.928213,-0.927858,-1.004285,0.52174,d>b>c>a,3.0,1.0,2.0,0.0
0.933204,-0.927858,-1.004285,0.34480700000000003,d>c>a>b,2.0,3.0,1.0,0.0
0.928213,-0.9325399999999999,-1.163197,0.141747,d>b>c>a,3.0,1.0,2.0,0.0
0.928213,-0.9372219999999999,-1.004285,-0.49081199999999997,d>b>c>a,3.0,1.0,2.0,0.0
0.928213,-0.9372219999999999,-1.004285,-0.063606,d>b>a>c,2.0,1.0,3.0,0.0
0.928213,-0.9372219999999999,-1.004285,-0.455975,d>b>a>c,2.0,1.0,3.0,0.0
0.933204,-0.9372219999999999,-1.004285,0.8215180000000001,d>a>c>b,1.0,3.0,2.0,0.0
0.923222,-0.9325399999999999,-1.004285,-0.644368,c>a>d>b,1.0,3.0,0.0,2.0
0.933204,-0.9419040000000001,-0.765917,0.147247,d>b>c>a,3.0,1.0,2.0,0.0
0.933204,-0.9372219999999999,-0.448092,0.184376,d>b>a>c,2.0,1.0,3.0,0.0
0.928213,-0.9419040000000001,-0.5275479999999999,-0.053063,d>b>c>a,3.0,1.0,2.0,0.0
0.903257,-0.895086,-1.401566,0.858188,d>b>c>a,3.0,1.0,2.0,0.0
0.903257,-0.895086,-1.163197,0.172,d>b>c>a,3.0,1.0,2.0,0.0
0.9082479999999999,-0.895086,-1.4810219999999998,-0.07873200000000001,d>b>c>a,3.0,1.0,2.0,0.0
0.903257,-0.895086,-1.083741,-0.7768390000000001,d>a>c>b,1.0,3.0,2.0,0.0
0.903257,-0.899768,-1.083741,-0.745211,d>c>a>b,2.0,3.0,1.0,0.0
0.9132399999999999,-0.8904040000000001,-0.8453729999999999,-1.057823,d>b>a>c,2.0,1.0,3.0,0.0
0.9381959999999999,-0.923177,-1.401566,-0.0026420000000000003,d>b>c>a,3.0,1.0,2.0,0.0
0.9381959999999999,-0.923177,-1.8783029999999998,0.7380939999999999,d>c>b>a,3.0,2.0,1.0,0.0
0.9481780000000001,-0.9184950000000001,-1.8783029999999998,3.620362,c>a>b>d,1.0,2.0,0.0,3.0
0.9481780000000001,-0.923177,-1.957759,3.4558050000000002,a>c>b>d,0.0,2.0,1.0,3.0
0.9431870000000001,-0.927858,-1.798847,3.5566480000000005,c>a>b>d,1.0,2.0,0.0,3.0
0.963151,-0.9138129999999999,-1.957759,1.398614,d>c>b>a,3.0,2.0,1.0,0.0
0.933204,-0.895086,-1.798847,-1.111453,d>b>a>c,2.0,1.0,3.0,0.0
0.9381959999999999,-0.927858,-1.083741,1.26431,d>b>c>a,3.0,1.0,2.0,0.0
0.933204,-0.9325399999999999,-1.083741,1.424283,d>b>c>a,3.0,1.0,2.0,0.0
0.9381959999999999,-0.9372219999999999,-0.448092,-0.546276,d>b>c>a,3.0,1.0,2.0,0.0
0.9381959999999999,-0.9325399999999999,-0.8453729999999999,0.525866,d>b>c>a,3.0,1.0,2.0,0.0
0.9381959999999999,-0.9325399999999999,-1.004285,-0.020059999999999998,d>b>c>a,3.0,1.0,2.0,0.0
0.87331,-0.899768,-1.560478,1.178135,b>c>a>d,2.0,0.0,1.0,3.0
0.87331,-0.895086,-0.368636,0.286135,d>b>c>a,3.0,1.0,2.0,0.0
0.878301,-0.8904040000000001,-0.9248290000000001,-0.720917,c>a>d>b,1.0,3.0,0.0,2.0
0.883292,-0.895086,-1.004285,-0.008601000000000001,d>c>a>b,2.0,3.0,1.0,0.0
0.878301,-0.899768,-1.004285,0.013859999999999999,d>b>a>c,2.0,1.0,3.0,0.0
0.87331,-0.895086,-0.368636,0.38560300000000003,d>b>c>a,3.0,1.0,2.0,0.0
0.898266,-0.90445,-1.083741,-0.5701109999999999,d>c>a>b,2.0,3.0,1.0,0.0
0.898266,-0.9091309999999999,-1.163197,-0.560485,d>a>c>b,1.0,3.0,2.0,0.0
0.898266,-0.9091309999999999,-1.083741,-0.978982,d>c>a>b,2.0,3.0,1.0,0.0
0.898266,-0.9091309999999999,-1.004285,-0.44451599999999997,c>a>b>d,1.0,2.0,0.0,3.0
0.893275,-0.9091309999999999,-1.004285,0.9471129999999999,b>c>d>a,3.0,0.0,1.0,2.0
0.893275,-0.9138129999999999,-0.765917,-0.062230999999999995,d>b>c>a,3.0,1.0,2.0,0.0
0.893275,-0.9091309999999999,-1.004285,0.350308,d>b>c>a,3.0,1.0,2.0,0.0
0.883292,-0.9091309999999999,-1.004285,0.050072000000000005,d>b>a>c,2.0,1.0,3.0,0.0
0.888284,-0.9091309999999999,-1.004285,-0.505938,d>c>b>a,3.0,2.0,1.0,0.0
0.888284,-0.9138129999999999,-1.004285,-0.292335,d>c>b>a,3.0,2.0,1.0,0.0
0.883292,-0.9138129999999999,-1.163197,-0.00035,d>c>a>b,2.0,3.0,1.0,0.0
0.883292,-0.9091309999999999,-1.163197,-0.383094,d>c>a>b,2.0,3.0,1.0,0.0
0.883292,-0.9091309999999999,-1.083741,-0.24603899999999998,d>b>c>a,3.0,1.0,2.0,0.0
0.883292,-0.9138129999999999,-1.8783029999999998,-0.922602,d>b>a>c,2.0,1.0,3.0,0.0
0.883292,-0.9138129999999999,-1.639934,-0.27675,d>c>a>b,2.0,3.0,1.0,0.0
0.878301,-0.9184950000000001,-1.639934,-0.246498,d>c>b>a,3.0,2.0,1.0,0.0
0.878301,-0.9184950000000001,-1.639934,-0.08973300000000001,d>c>a>b,2.0,3.0,1.0,0.0
0.878301,-0.9184950000000001,-1.560478,-0.48989499999999997,d>c>a>b,2.0,3.0,1.0,0.0
0.878301,-0.9184950000000001,-1.560478,-0.092025,d>b>c>a,3.0,1.0,2.0,0.0
0.878301,-0.9184950000000001,-1.560478,0.294844,d>c>b>a,3.0,2.0,1.0,0.0
0.878301,-0.9138129999999999,-1.639934,-0.30791999999999997,d>c>a>b,2.0,3.0,1.0,0.0
0.893275,-0.9138129999999999,-1.083741,-0.36750900000000003,d>a>c>b,1.0,3.0,2.0,0.0
0.893275,-0.9138129999999999,-1.163197,-0.406013,d>a>b>c,1.0,2.0,3.0,0.0
0.888284,-0.9138129999999999,-1.242653,0.000109,d>c>b>a,3.0,2.0,1.0,0.0
0.893275,-0.9138129999999999,-1.401566,-0.294169,d>a>c>b,1.0,3.0,2.0,0.0
0.888284,-0.9138129999999999,-1.560478,-0.459642,d>b>c>a,3.0,1.0,2.0,0.0
0.888284,-0.9138129999999999,-1.4810219999999998,-0.242831,d>b>c>a,3.0,1.0,2.0,0.0
0.883292,-0.9184950000000001,-1.8783029999999998,0.001025,d>a>c>b,1.0,3.0,2.0,0.0
0.883292,-0.9184950000000001,-1.8783029999999998,-0.068189,d>b>c>a,3.0,1.0,2.0,0.0
0.883292,-0.9184950000000001,-1.957759,0.32509699999999997,d>c>b>a,3.0,2.0,1.0,0.0
0.878301,-0.9091309999999999,-1.8783029999999998,-0.63245,b>c>a>d,2.0,0.0,1.0,3.0
0.878301,-0.9138129999999999,-1.957759,-0.49998000000000004,d>c>a>b,2.0,3.0,1.0,0.0
0.87331,-0.9138129999999999,-1.957759,-0.591196,d>b>c>a,3.0,1.0,2.0,0.0
0.87331,-0.9138129999999999,-2.037215,0.198127,d>c>b>a,3.0,2.0,1.0,0.0
0.87331,-0.9184950000000001,-0.9248290000000001,0.118828,d>b>c>a,3.0,1.0,2.0,0.0
0.8683190000000001,-0.9138129999999999,-1.957759,0.27055,c>a>b>d,1.0,2.0,0.0,3.0
0.87331,-0.9138129999999999,-2.037215,2.048591,a>c>b>d,0.0,2.0,1.0,3.0
0.898266,-0.9184950000000001,-1.3221100000000001,0.776139,a>c>b>d,0.0,2.0,1.0,3.0
0.898266,-0.895086,-1.4810219999999998,0.08215800000000001,d>b>a>c,2.0,1.0,3.0,0.0
0.898266,-0.895086,-1.560478,-0.22128699999999998,d>b>c>a,3.0,1.0,2.0,0.0
0.898266,-0.899768,-1.242653,-0.319379,d>b>c>a,3.0,1.0,2.0,0.0
0.898266,-0.899768,-1.8783029999999998,0.648252,d>b>c>a,3.0,1.0,2.0,0.0
0.898266,-0.899768,-1.957759,-0.45368400000000003,d>b>a>c,2.0,1.0,3.0,0.0
0.893275,-0.899768,-1.004285,-0.196535,d>b>c>a,3.0,1.0,2.0,0.0
0.893275,-0.899768,-1.957759,-0.761712,d>a>c>b,1.0,3.0,2.0,0.0
0.888284,-0.8904040000000001,-2.037215,2.568848,a>c>d>b,0.0,3.0,1.0,2.0
0.893275,-0.90445,-1.004285,-0.445891,d>a>b>c,1.0,2.0,3.0,0.0
0.888284,-0.90445,-1.004285,1.6608049999999999,b>c>a>d,2.0,0.0,1.0,3.0
0.888284,-0.899768,-1.004285,0.219212,d>b>c>a,3.0,1.0,2.0,0.0
0.888284,-0.899768,-1.004285,1.697475,d>b>c>a,3.0,1.0,2.0,0.0
0.888284,-0.90445,-1.798847,-0.47797799999999996,d>c>a>b,2.0,3.0,1.0,0.0
0.883292,-0.90445,-1.8783029999999998,-0.498146,d>c>a>b,2.0,3.0,1.0,0.0
0.888284,-0.90445,-1.004285,-0.55911,d>c>a>b,2.0,3.0,1.0,0.0
0.888284,-0.9091309999999999,-1.083741,-0.34871599999999997,d>b>c>a,3.0,1.0,2.0,0.0
0.888284,-0.9091309999999999,-1.004285,0.197669,d>b>c>a,3.0,1.0,2.0,0.0
0.883292,-0.9091309999999999,-1.242653,-0.675996,d>c>a>b,2.0,3.0,1.0,0.0
0.883292,-0.974676,0.74375,-0.402804,d>a>c>b,1.0,3.0,2.0,0.0
0.888284,-0.969994,0.584838,-0.265291,d>a>c>b,1.0,3.0,2.0,0.0
0.878301,-0.969994,-0.368636,1.6603459999999999,d>a>c>b,1.0,3.0,2.0,0.0
0.883292,-0.974676,0.505382,-0.260707,d>a>c>b,1.0,3.0,2.0,0.0
0.898266,-0.951267,0.34647,-1.0949520000000001,d>a>b>c,1.0,2.0,3.0,0.0
0.883292,-0.984039,0.9821190000000001,-0.28362600000000004,d>a>c>b,1.0,3.0,2.0,0.0
0.893275,-0.979358,0.028645,-0.556818,a>c>b>d,0.0,2.0,1.0,3.0
0.888284,-0.974676,0.823207,1.1139620000000001,a>c>b>d,0.0,2.0,1.0,3.0
0.9082479999999999,-0.979358,-0.607004,2.784743,a>c>b>d,0.0,2.0,1.0,3.0
0.898266,-0.993403,0.028645,0.437399,a>d>c>b,0.0,3.0,2.0,1.0
0.898266,-0.974676,-0.050811,-0.280417,d>a>c>b,1.0,3.0,2.0,0.0
0.9182309999999999,-0.9653120000000001,-1.8783029999999998,4.28134,a>c>b>d,0.0,2.0,1.0,3.0
0.853345,-0.9184950000000001,-1.004285,-1.199003,d>b>a>c,2.0,1.0,3.0,0.0
0.87331,-0.9184950000000001,-1.083741,-0.745211,c>a>b>d,1.0,2.0,0.0,3.0
0.8683190000000001,-0.9184950000000001,-0.9248290000000001,-0.000808,a>c>b>d,0.0,2.0,1.0,3.0
0.8683190000000001,-0.923177,-1.083741,-0.128695,d>c>a>b,2.0,3.0,1.0,0.0
0.8683190000000001,-0.923177,-1.004285,-0.486687,d>c>a>b,2.0,3.0,1.0,0.0
0.878301,-0.9184950000000001,-0.368636,0.5932470000000001,d>b>c>a,3.0,1.0,2.0,0.0
0.883292,-0.923177,-1.004285,-0.042979,d>c>a>b,2.0,3.0,1.0,0.0
0.878301,-0.923177,-1.004285,-0.560027,d>b>c>a,3.0,1.0,2.0,0.0
0.878301,-0.923177,-0.6864600000000001,0.098659,d>c>a>b,2.0,3.0,1.0,0.0
0.87331,-0.923177,-0.368636,0.7293850000000001,d>a>c>b,1.0,3.0,2.0,0.0
0.8633280000000001,-0.9325399999999999,-1.401566,1.9271209999999999,b>c>a>d,2.0,0.0,1.0,3.0
0.848354,-0.946585,-0.28918,-0.169032,d>c>a>b,2.0,3.0,1.0,0.0
0.853345,-0.946585,-1.083741,0.25450700000000004,d>a>c>b,1.0,3.0,2.0,0.0
0.843363,-0.974676,-0.130267,-0.16399,d>c>a>b,2.0,3.0,1.0,0.0
0.8633280000000001,-0.951267,-0.607004,0.754137,d>c>a>b,2.0,3.0,1.0,0.0
0.853345,-0.9419040000000001,-0.448092,0.24304800000000001,d>b>a>c,2.0,1.0,3.0,0.0
0.853345,-0.9419040000000001,-0.9248290000000001,0.155498,d>b>c>a,3.0,1.0,2.0,0.0
0.8583370000000001,-0.9419040000000001,-0.8453729999999999,-0.874014,d>b>c>a,3.0,1.0,2.0,0.0
0.8583370000000001,-0.946585,-1.163197,0.781181,d>a>c>b,1.0,3.0,2.0,0.0
0.8583370000000001,-0.9419040000000001,-1.242653,1.171718,d>c>b>a,3.0,2.0,1.0,0.0
0.853345,-0.9372219999999999,-0.9248290000000001,0.21050300000000002,d>c>a>b,2.0,3.0,1.0,0.0
0.898266,-0.979358,-0.050811,0.352141,d>c>a>b,2.0,3.0,1.0,0.0
0.903257,-0.979358,-0.050811,-0.176825,d>c>a>b,2.0,3.0,1.0,0.0
0.898266,-0.979358,1.458856,0.208211,a>c>d>b,0.0,3.0,1.0,2.0
0.898266,-0.984039,1.3794,-0.734668,d>c>a>b,2.0,3.0,1.0,0.0
0.883292,-0.988721,1.697224,-0.680121,d>a>c>b,1.0,3.0,2.0,0.0
0.903257,-0.984039,-0.050811,0.20591900000000002,d>c>a>b,2.0,3.0,1.0,0.0
0.903257,-0.984039,-0.8453729999999999,0.26963400000000004,d>c>a>b,2.0,3.0,1.0,0.0
0.903257,-0.984039,-0.368636,-0.24328899999999998,d>c>a>b,2.0,3.0,1.0,0.0
0.898266,-0.984039,0.267013,0.220129,d>a>c>b,1.0,3.0,2.0,0.0
0.893275,-0.993403,1.220487,-0.367967,d>a>c>b,1.0,3.0,2.0,0.0
0.9182309999999999,-0.9372219999999999,-1.083741,0.109202,d>c>a>b,2.0,3.0,1.0,0.0
0.9132399999999999,-0.9419040000000001,-1.004285,0.686756,d>c>b>a,3.0,2.0,1.0,0.0
0.9082479999999999,-0.9325399999999999,-1.560478,-0.062689,d>c>a>b,2.0,3.0,1.0,0.0
0.923222,-0.9419040000000001,-0.607004,-0.143821,a>c>d>b,0.0,3.0,1.0,2.0
