A1,A2,A3,A4,A5,A6,A7,A8,A9,ranking,a,b,c,d,e,f,g,h,i
-0.15203599999999998,-0.558228,-1.642496,-0.038751999999999995,-1.940625,-0.29502,0.148534,1.4339549999999999,0.14111600000000002,a>d>i>b>c>e>g>f>h,0.0,3.0,4.0,1.0,5.0,7.0,6.0,8.0,2.0
-0.378986,-0.676153,0.32235,0.30647399999999997,-2.571075,-0.29502,-0.324567,2.148984,-0.06954,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
-0.346565,-0.7547699999999999,1.127615,-2.023803,-2.25585,-0.29502,1.094737,1.910641,3.5116099999999997,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
0.21180500000000002,-0.715462,0.9343520000000001,-0.125058,-0.889875,-0.051276999999999996,0.148534,-0.711133,0.14111600000000002,e>f>h>i>d>c>b>a>g,7.0,6.0,5.0,4.0,0.0,1.0,8.0,2.0,3.0
0.14336,-0.636845,-0.28965100000000005,-0.038751999999999995,-0.679725,0.192466,-0.135327,-1.18782,-0.06954,e>g>f>h>i>d>c>b>a,8.0,7.0,6.0,5.0,0.0,2.0,1.0,3.0,4.0
0.121745,-0.636845,-0.579546,-0.729205,-0.7848,-0.051276999999999996,-0.135327,-1.108372,0.5624279999999999,e>g>f>h>i>d>c>b>a,8.0,7.0,6.0,5.0,0.0,2.0,1.0,3.0,4.0
0.525213,-0.597536,-0.611757,-2.023803,-1.100025,-0.051276999999999996,1.75708,1.1956120000000001,2.4583310000000003,d>i>b>c>a>e>g>f>h,4.0,2.0,3.0,0.0,5.0,7.0,6.0,8.0,1.0
1.8725060000000002,-0.165143,0.451193,-1.59227,-1.2051,-0.051276999999999996,1.8517,1.4339549999999999,-0.280196,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
2.37684,0.149324,0.83772,0.047555,-0.99495,-0.051276999999999996,1.378598,1.116164,-2.59741,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
1.9949869999999998,0.856877,1.288668,0.738007,-0.469574,0.192466,-1.649252,0.56003,1.405051,d>i>b>c>a>e>g>f>h,4.0,2.0,3.0,0.0,5.0,7.0,6.0,8.0,1.0
0.273046,1.328578,-0.676178,1.859993,0.055800999999999996,0.192466,-2.311594,-2.935669,-0.280196,e>g>f>h>a>i>d>c>b,4.0,8.0,7.0,6.0,0.0,2.0,1.0,3.0,5.0
-0.371782,1.328578,-1.2881790000000002,-1.419657,-0.259424,0.192466,-1.2707700000000002,-1.18782,5.618169,e>g>f>h>a>i>d>c>b,4.0,8.0,7.0,6.0,0.0,2.0,1.0,3.0,5.0
-0.652768,1.053419,-1.2881790000000002,-0.125058,-1.520325,-0.051276999999999996,-0.22994699999999998,1.275059,0.8784120000000001,d>i>b>c>a>e>g>f>h,4.0,2.0,3.0,0.0,5.0,7.0,6.0,8.0,1.0
-0.591527,0.935494,-0.740599,-0.988124,-1.940625,-0.29502,0.716256,1.672298,1.7210349999999999,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
-0.274517,0.7782600000000001,0.805509,-0.211365,-1.940625,-0.29502,0.337775,1.990089,-0.06954,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
0.168577,0.738951,2.061722,-0.729205,-1.100025,-0.051276999999999996,0.8108770000000001,1.513403,-0.49085100000000004,a>b>c>d>i>f>h>e>g,0.0,1.0,2.0,3.0,7.0,5.0,8.0,6.0,4.0
0.32708200000000004,0.7782600000000001,2.126143,0.9106200000000001,-0.36449899999999996,0.192466,-0.513808,-0.870029,-3.018722,i>d>c>b>g>f>h>a>e,7.0,3.0,2.0,1.0,8.0,5.0,4.0,6.0,0.0
-0.15924100000000002,0.8175680000000001,1.127615,0.392781,0.686251,0.436209,-0.797669,-1.4261629999999998,0.035788,g>f>h>i>d>c>b>a>e,7.0,6.0,5.0,4.0,8.0,1.0,0.0,2.0,3.0
-0.587925,0.660334,-0.9338629999999999,0.22016799999999997,0.791326,0.436209,-0.513808,-2.538431,-0.174868,e>g>f>h>i>d>c>b>a,8.0,7.0,6.0,5.0,0.0,2.0,1.0,3.0,4.0
-0.6599729999999999,0.581717,-1.32039,0.13386099999999998,0.581176,0.436209,-0.513808,-2.4589830000000004,0.14111600000000002,e>g>f>h>a>i>d>c>b,4.0,8.0,7.0,6.0,0.0,2.0,1.0,3.0,5.0
-1.092259,0.149324,-1.449232,-0.125058,-0.7848,-0.051276999999999996,-0.040706,1.116164,0.667756,d>i>b>c>a>e>g>f>h,4.0,2.0,3.0,0.0,5.0,7.0,6.0,8.0,1.0
0.100131,-0.283069,0.29014,-1.074431,-1.41525,-0.051276999999999996,1.189358,1.275059,-0.174868,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
0.62608,-0.086526,0.86993,-0.297672,-0.99495,-0.051276999999999996,0.432395,0.48058199999999995,-0.385523,d>i>c>b>a>e>g>f>h,4.0,3.0,2.0,0.0,5.0,7.0,6.0,8.0,1.0
0.618875,0.070707,0.9987729999999999,0.13386099999999998,-0.57465,0.192466,-0.419188,-0.075552,0.351772,d>i>c>b>a>e>g>f>h,4.0,3.0,2.0,0.0,5.0,7.0,6.0,8.0,1.0
0.7557659999999999,0.621026,0.32235,-0.297672,0.581176,0.436209,0.148534,-0.393342,-0.06954,i>d>c>b>a>e>g>f>h,4.0,3.0,2.0,1.0,5.0,7.0,6.0,8.0,0.0
0.18298599999999998,0.896185,-0.9338629999999999,0.392781,0.371026,0.192466,-0.797669,-1.108372,0.035788,e>g>f>h>i>d>c>b>a,8.0,7.0,6.0,5.0,0.0,2.0,1.0,3.0,4.0
0.12534800000000001,0.896185,-1.030494,0.392781,0.26595100000000005,0.192466,-0.797669,-1.108372,0.14111600000000002,e>g>f>h>a>i>d>c>b,4.0,8.0,7.0,6.0,0.0,2.0,1.0,3.0,5.0
-0.487058,0.8175680000000001,-0.869441,0.565394,-0.469574,0.192466,-0.797669,0.718925,-0.174868,d>i>b>c>a>e>g>f>h,4.0,2.0,3.0,0.0,5.0,7.0,6.0,8.0,1.0
-0.458239,0.581717,-0.28965100000000005,-0.38397800000000004,-0.889875,-0.051276999999999996,0.337775,0.798373,-0.174868,d>i>b>c>a>e>g>f>h,4.0,2.0,3.0,0.0,5.0,7.0,6.0,8.0,1.0
0.525213,0.542409,0.966562,-1.1607370000000001,-0.679725,0.192466,1.189358,1.1956120000000001,0.14111600000000002,a>b>c>d>i>g>f>h>e,0.0,1.0,2.0,3.0,8.0,6.0,5.0,7.0,4.0
0.7485609999999999,0.896185,0.257929,0.047555,0.055800999999999996,0.192466,-0.135327,-1.108372,-0.280196,e>g>f>h>i>d>c>b>a,8.0,7.0,6.0,5.0,0.0,2.0,1.0,3.0,4.0
-0.922947,0.856877,-0.611757,0.738007,-0.57465,0.192466,-1.0815299999999999,-0.154999,0.035788,i>d>c>b>a>e>g>f>h,4.0,3.0,2.0,1.0,5.0,7.0,6.0,8.0,0.0
-1.265174,0.581717,-0.676178,0.13386099999999998,-0.7848,-0.051276999999999996,-0.22994699999999998,0.003896,0.4571,i>d>c>b>a>e>g>f>h,4.0,3.0,2.0,1.0,5.0,7.0,6.0,8.0,0.0
-0.469046,-0.283069,1.3208790000000001,-0.642898,-0.57465,0.192466,0.621636,1.116164,-0.06954,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
-0.15924100000000002,-0.5189199999999999,0.805509,-0.38397800000000004,1.106551,0.436209,0.148534,-0.313895,0.035788,d>i>c>b>a>g>f>h>e,4.0,3.0,2.0,0.0,8.0,6.0,5.0,7.0,1.0
-0.274517,-0.558228,-0.418493,0.13386099999999998,1.211626,0.436209,-0.797669,-2.697326,0.351772,e>g>f>h>i>d>c>b>a,8.0,7.0,6.0,5.0,0.0,2.0,1.0,3.0,4.0
0.14336,-0.715462,-0.096387,-0.556591,0.371026,0.192466,0.432395,0.639478,0.035788,d>i>b>c>a>e>g>f>h,4.0,2.0,3.0,0.0,5.0,7.0,6.0,8.0,1.0
0.633285,-0.558228,0.805509,-0.729205,0.686251,0.436209,0.527016,0.877821,0.035788,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
0.43515299999999996,-0.125835,-1.481443,0.047555,0.476101,0.192466,-0.324567,-1.267267,0.035788,e>g>f>h>i>d>c>b>a,8.0,7.0,6.0,5.0,0.0,2.0,1.0,3.0,4.0
0.795392,0.42448400000000003,0.805509,-0.211365,-1.100025,-0.051276999999999996,0.243155,1.7517459999999998,0.035788,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
0.726947,0.621026,1.546353,0.392781,-0.57465,0.192466,-0.703048,1.513403,-0.596179,b>c>d>i>a>g>f>h>e,4.0,0.0,1.0,2.0,8.0,6.0,5.0,7.0,3.0
-0.378986,0.738951,1.868459,0.651701,1.631926,0.679952,-0.986909,-0.552238,-0.385523,d>i>c>b>f>h>a>e>g,6.0,3.0,2.0,0.0,7.0,4.0,8.0,5.0,1.0
-0.454637,0.699643,1.771827,0.9106200000000001,1.737002,0.679952,-1.0815299999999999,-1.3467149999999999,-0.701507,i>d>f>h>c>b>a>e>g,6.0,5.0,4.0,1.0,7.0,2.0,8.0,3.0,0.0
-0.544696,0.699643,1.642985,1.083234,1.842077,0.679952,-1.2707700000000002,-1.585058,-1.122819,f>h>i>d>c>b>a>g>e,6.0,5.0,4.0,3.0,8.0,0.0,7.0,1.0,2.0
-1.420077,0.345867,-0.9338629999999999,0.9106200000000001,2.0522270000000002,0.679952,-1.460011,-4.127384999999999,-0.06954,e>g>f>h>i>d>c>b>a,8.0,7.0,6.0,5.0,0.0,2.0,1.0,3.0,4.0
-1.8523630000000002,0.110016,-2.157865,0.738007,1.631926,0.679952,-1.365391,-3.332908,0.351772,g>e>f>h>a>c>b>i>d,4.0,6.0,5.0,8.0,1.0,2.0,0.0,3.0,7.0
-1.80193,-0.715462,-1.642496,-0.815511,0.055800999999999996,0.192466,0.621636,1.672298,0.14111600000000002,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
-0.634756,-1.187163,-0.450704,-1.7648840000000001,-0.679725,0.192466,2.419422,1.672298,-1.544131,a>b>c>d>i>g>f>h>e,0.0,1.0,2.0,3.0,8.0,6.0,5.0,7.0,4.0
0.20820300000000003,-1.226472,0.064666,-1.1607370000000001,-0.679725,-0.051276999999999996,2.135561,0.798373,-1.2281469999999999,d>i>b>c>a>e>g>f>h,4.0,2.0,3.0,0.0,5.0,7.0,6.0,8.0,1.0
0.788187,-1.1478549999999998,0.547825,-2.196416,-0.679725,0.192466,1.8517,1.990089,1.931691,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
1.476243,-0.912004,1.030983,-0.038751999999999995,-0.36449899999999996,0.192466,1.000117,0.003896,-3.229378,d>i>c>b>a>e>g>f>h,4.0,3.0,2.0,0.0,5.0,7.0,6.0,8.0,1.0
0.658501,-0.283069,0.773299,0.651701,0.581176,0.436209,-1.0815299999999999,-0.313895,0.14111600000000002,d>i>c>b>a>g>f>h>e,4.0,3.0,2.0,0.0,8.0,6.0,5.0,7.0,1.0
-0.620346,-0.283069,-0.096387,1.42846,0.791326,0.436209,-1.8384919999999998,-1.108372,0.035788,e>g>f>h>i>d>c>b>a,8.0,7.0,6.0,5.0,0.0,2.0,1.0,3.0,4.0
-1.185921,-0.440303,-0.515125,-1.333351,0.686251,0.436209,-0.22994699999999998,-0.870029,5.196857,e>g>f>h>i>d>c>b>a,8.0,7.0,6.0,5.0,0.0,2.0,1.0,3.0,4.0
1.479846,-0.558228,-0.418493,-1.59227,-1.100025,-0.051276999999999996,1.473219,1.116164,0.5624279999999999,d>i>b>c>a>e>g>f>h,4.0,2.0,3.0,0.0,5.0,7.0,6.0,8.0,1.0
1.400593,0.188633,0.32235,0.738007,-1.100025,-0.051276999999999996,-0.797669,0.718925,-0.596179,d>i>b>c>a>g>f>h>e,4.0,2.0,3.0,0.0,8.0,6.0,5.0,7.0,1.0
-0.721213,0.42448400000000003,-0.193019,1.42846,-0.99495,-0.051276999999999996,-1.8384919999999998,-0.393342,0.035788,i>d>c>b>a>e>g>f>h,4.0,3.0,2.0,1.0,5.0,7.0,6.0,8.0,0.0
0.730549,-0.086526,0.386772,-0.815511,-1.2051,-0.051276999999999996,0.8108770000000001,0.40113499999999996,-0.06954,d>i>c>b>a>e>g>f>h,4.0,3.0,2.0,0.0,5.0,7.0,6.0,8.0,1.0
0.582851,0.306558,0.5800350000000001,0.22016799999999997,-0.7848,-0.051276999999999996,-0.513808,0.16279100000000002,0.14111600000000002,d>i>c>b>a>e>g>f>h,4.0,3.0,2.0,0.0,5.0,7.0,6.0,8.0,1.0
0.409937,0.385175,0.5800350000000001,2.205219,-0.679725,0.192466,-1.17615,-0.075552,-4.072001,d>i>c>b>a>e>g>f>h,4.0,3.0,2.0,0.0,5.0,7.0,6.0,8.0,1.0
0.283853,0.385175,0.5800350000000001,1.9462990000000002,-0.57465,0.192466,-1.8384919999999998,-0.075552,-3.229378,d>i>c>b>a>g>f>h>e,4.0,3.0,2.0,0.0,8.0,6.0,5.0,7.0,1.0
-0.641961,0.306558,-0.160808,1.083234,-0.469574,0.192466,-1.5546309999999999,-1.4261629999999998,-0.280196,e>g>f>h>i>d>c>b>a,8.0,7.0,6.0,5.0,0.0,2.0,1.0,3.0,4.0
-1.297595,-0.047218,-0.901652,0.565394,-0.7848,-0.051276999999999996,-0.797669,-0.870029,-0.49085100000000004,e>g>f>h>i>d>c>b>a,8.0,7.0,6.0,5.0,0.0,2.0,1.0,3.0,4.0
-1.293993,-0.676153,-0.611757,-0.38397800000000004,-1.520325,-0.051276999999999996,0.337775,0.718925,0.351772,d>i>c>b>a>e>g>f>h,4.0,3.0,2.0,0.0,5.0,7.0,6.0,8.0,1.0
-0.7356229999999999,-1.069238,-0.031966,-0.815511,-1.730475,-0.051276999999999996,0.9054969999999999,0.798373,-0.06954,d>i>b>c>a>e>g>f>h,4.0,2.0,3.0,0.0,5.0,7.0,6.0,8.0,1.0
0.24062399999999998,-1.187163,0.451193,-1.5059639999999999,-1.6254,-0.051276999999999996,2.135561,0.798373,-1.2281469999999999,d>i>b>c>a>g>f>h>e,4.0,2.0,3.0,0.0,8.0,6.0,5.0,7.0,1.0
0.961102,-1.069238,0.547825,-0.988124,-1.41525,-0.051276999999999996,1.094737,-0.154999,-0.701507,i>d>c>b>a>e>g>f>h,4.0,3.0,2.0,1.0,5.0,7.0,6.0,8.0,0.0
-0.202469,-0.165143,0.096876,0.30647399999999997,-0.57465,0.192466,-0.513808,-0.154999,0.035788,i>d>c>b>a>e>g>f>h,4.0,3.0,2.0,1.0,5.0,7.0,6.0,8.0,0.0
-0.170048,-0.440303,-0.193019,-0.211365,-0.679725,-0.051276999999999996,0.148534,-0.075552,0.035788,i>d>c>b>a>e>g>f>h,4.0,3.0,2.0,1.0,5.0,7.0,6.0,8.0,0.0
0.896259,-0.283069,0.612246,-0.901818,-0.57465,0.192466,0.9054969999999999,0.639478,-0.06954,d>i>b>c>a>g>f>h>e,4.0,2.0,3.0,0.0,8.0,6.0,5.0,7.0,1.0
1.061969,-0.007909999999999999,0.41898199999999997,-0.125058,-0.259424,0.192466,-0.419188,-0.7905810000000001,0.4571,g>c>b>a>e>f>h>i>d,3.0,2.0,1.0,8.0,4.0,5.0,0.0,6.0,7.0
-0.825683,0.070707,-0.418493,0.30647399999999997,-1.520325,-0.051276999999999996,-0.419188,0.48058199999999995,0.035788,d>i>c>b>a>e>g>f>h,4.0,3.0,2.0,0.0,5.0,7.0,6.0,8.0,1.0
-0.573515,-0.47961099999999995,0.515614,-0.297672,-1.520325,-0.051276999999999996,0.337775,0.639478,0.035788,d>i>c>b>a>f>h>e>g,4.0,3.0,2.0,0.0,7.0,5.0,8.0,6.0,1.0
-0.832887,-0.715462,0.19350799999999999,0.392781,-1.310175,-0.051276999999999996,-0.608428,-0.552238,0.4571,e>g>f>h>i>d>c>b>a,8.0,7.0,6.0,5.0,0.0,2.0,1.0,3.0,4.0
-0.998597,-0.8726959999999999,0.000245,-0.47028500000000006,-1.310175,-0.051276999999999996,0.053914,-0.234447,1.615707,i>d>c>b>a>e>g>f>h,4.0,3.0,2.0,1.0,5.0,7.0,6.0,8.0,0.0
1.011535,-1.02993,1.192036,-1.419657,-0.679725,0.192466,1.567839,0.798373,-0.06954,d>i>b>c>a>e>g>f>h,4.0,2.0,3.0,0.0,5.0,7.0,6.0,8.0,1.0
1.3537620000000001,-0.47961099999999995,0.741088,0.047555,0.26595100000000005,0.192466,-0.135327,-0.949476,-0.49085100000000004,e>g>f>h>i>d>c>b>a,8.0,7.0,6.0,5.0,0.0,2.0,1.0,3.0,4.0
0.719742,-0.086526,-0.031966,0.738007,0.476101,0.436209,-1.460011,-1.028924,0.98374,e>g>f>h>i>d>c>b>a,8.0,7.0,6.0,5.0,0.0,2.0,1.0,3.0,4.0
0.525213,-0.047218,-0.193019,0.996927,0.476101,0.192466,-1.2707700000000002,-0.949476,-0.174868,f>h>i>d>c>b>a>g>e,6.0,5.0,4.0,3.0,8.0,0.0,7.0,1.0,2.0
-0.35737199999999997,-0.047218,-2.125654,1.083234,-0.259424,0.192466,-1.2707700000000002,-2.935669,-0.385523,e>g>f>h>a>c>b>i>d,4.0,6.0,5.0,8.0,0.0,2.0,1.0,3.0,7.0
-0.634756,-0.165143,-2.157865,-1.074431,-0.99495,-0.051276999999999996,0.527016,1.116164,3.300954,d>i>b>c>a>e>g>f>h,4.0,2.0,3.0,0.0,5.0,7.0,6.0,8.0,1.0
-0.23849299999999998,-0.322377,-0.9338629999999999,-0.642898,-1.940625,-0.29502,0.716256,2.0695360000000003,-0.06954,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
0.08211900000000001,-0.361686,1.353089,-0.211365,-1.730475,-0.29502,0.243155,2.0695360000000003,-0.174868,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
-0.8545020000000001,-0.5189199999999999,1.481932,0.738007,-0.15434900000000001,0.192466,-1.0815299999999999,-0.234447,0.14111600000000002,d>i>c>b>a>e>g>f>h,4.0,3.0,2.0,0.0,5.0,7.0,6.0,8.0,1.0
-1.0958620000000001,-0.7547699999999999,1.3853,-1.5059639999999999,0.476101,0.192466,1.000117,-0.234447,3.406282,d>i>c>b>a>e>g>f>h,4.0,3.0,2.0,0.0,5.0,7.0,6.0,8.0,1.0
-0.804068,-0.912004,1.288668,-1.419657,0.791326,0.436209,0.9054969999999999,-0.47279,0.8784120000000001,d>i>c>b>g>f>h>a>e,7.0,3.0,2.0,0.0,8.0,5.0,4.0,6.0,1.0
-0.20967399999999997,-1.108547,-1.4170209999999999,-0.729205,0.896401,0.436209,0.432395,-2.697326,0.4571,g>e>f>h>a>c>b>i>d,4.0,6.0,5.0,8.0,1.0,2.0,0.0,3.0,7.0
1.2456909999999999,-0.912004,-1.030494,-1.333351,-0.7848,-0.051276999999999996,1.473219,0.957269,-0.06954,d>i>b>c>a>e>g>f>h,4.0,2.0,3.0,0.0,5.0,7.0,6.0,8.0,1.0
1.807663,-0.636845,-0.515125,-1.7648840000000001,-1.100025,-0.051276999999999996,1.662459,1.831193,0.667756,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
2.3156,-0.165143,0.386772,0.392781,-1.100025,-0.051276999999999996,-0.419188,1.831193,-2.492082,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
2.257962,0.070707,0.773299,0.30647399999999997,-0.99495,-0.051276999999999996,0.053914,1.59285,0.773084,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
-0.202469,0.856877,1.3853,1.773686,0.476101,0.436209,-2.406214,-0.234447,0.14111600000000002,d>i>c>b>a>e>g>f>h,4.0,3.0,2.0,0.0,5.0,7.0,6.0,8.0,1.0
-0.8725139999999999,0.7782600000000001,1.3208790000000001,-0.211365,0.791326,0.436209,-1.649252,-0.234447,4.03825,d>i>c>b>f>h>a>e>g,6.0,3.0,2.0,0.0,7.0,4.0,8.0,5.0,1.0
-1.1823190000000001,0.542409,0.451193,0.13386099999999998,1.211626,0.436209,-0.419188,-2.061744,0.14111600000000002,e>g>f>h>i>d>c>b>a,8.0,7.0,6.0,5.0,0.0,2.0,1.0,3.0,4.0
-0.876116,0.149324,-0.676178,-1.1607370000000001,1.106551,0.436209,1.662459,-1.4261629999999998,-0.912163,e>g>f>h>a>i>d>c>b,4.0,8.0,7.0,6.0,0.0,2.0,1.0,3.0,5.0
0.726947,0.070707,-0.837231,-1.678577,0.371026,0.192466,1.75708,0.24223899999999998,0.14111600000000002,d>i>c>b>a>e>g>f>h,4.0,3.0,2.0,0.0,5.0,7.0,6.0,8.0,1.0
1.7572299999999998,0.542409,-0.676178,-1.1607370000000001,-0.259424,0.192466,1.283978,0.321687,0.035788,d>i>c>b>a>e>g>f>h,4.0,3.0,2.0,0.0,5.0,7.0,6.0,8.0,1.0
1.584315,1.4858120000000001,-0.515125,0.30647399999999997,-0.7848,-0.051276999999999996,-0.608428,0.24223899999999998,0.14111600000000002,d>i>c>b>a>e>g>f>h,4.0,3.0,2.0,0.0,5.0,7.0,6.0,8.0,1.0
1.357365,2.075439,0.354561,0.047555,-0.889875,-0.051276999999999996,-0.22994699999999998,1.116164,0.246444,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
-1.275981,2.31129,-0.418493,0.996927,0.055800999999999996,0.192466,-1.460011,-0.870029,0.035788,e>g>f>h>i>d>c>b>a,8.0,7.0,6.0,5.0,0.0,2.0,1.0,3.0,4.0
-2.28465,1.2892700000000001,-1.223758,0.565394,-0.889875,-0.051276999999999996,-0.797669,-0.47279,-0.06954,e>a>g>f>h>i>d>c>b,1.0,8.0,7.0,6.0,0.0,3.0,2.0,4.0,5.0
-2.727744,0.660334,-0.9338629999999999,0.651701,-1.41525,-0.051276999999999996,-0.986909,0.957269,0.351772,d>i>b>c>a>e>g>f>h,4.0,2.0,3.0,0.0,5.0,7.0,6.0,8.0,1.0
-1.798327,-0.558228,0.41898199999999997,-2.36903,-1.730475,-0.051276999999999996,2.892523,1.59285,-0.06954,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
-1.175114,-0.715462,0.773299,-2.282723,-1.6254,-0.051276999999999996,2.7032830000000003,1.354507,-0.280196,d>i>c>b>a>e>f>h>g,4.0,3.0,2.0,0.0,5.0,6.0,8.0,7.0,1.0
-0.33215500000000003,-0.8726959999999999,0.966562,-1.678577,-1.310175,-0.051276999999999996,1.8517,0.877821,-0.49085100000000004,d>i>b>c>a>e>g>f>h,4.0,2.0,3.0,0.0,5.0,7.0,6.0,8.0,1.0
-0.19526500000000002,-0.8726959999999999,1.030983,-1.8511900000000001,-1.310175,-0.051276999999999996,1.8517,0.877821,0.4571,d>i>b>c>a>e>g>f>h,4.0,2.0,3.0,0.0,5.0,7.0,6.0,8.0,1.0
0.575646,-0.8333870000000001,1.546353,-1.59227,-0.7848,-0.051276999999999996,1.567839,1.1956120000000001,0.4571,g>a>b>c>d>i>e>f>h,1.0,2.0,3.0,4.0,6.0,7.0,0.0,8.0,5.0
0.9647040000000001,-0.558228,2.254986,-0.47028500000000006,0.26595100000000005,0.192466,-0.324567,0.957269,1.615707,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
0.845825,-0.361686,2.383828,0.047555,1.421776,0.436209,-0.513808,-0.154999,0.351772,d>i>c>b>f>h>a>e>g,6.0,3.0,2.0,0.0,7.0,4.0,8.0,5.0,1.0
-0.804068,-0.283069,-1.803549,0.392781,1.842077,0.679952,-1.2707700000000002,-1.664506,0.8784120000000001,g>e>f>h>i>d>c>b>a,8.0,7.0,6.0,5.0,1.0,2.0,0.0,3.0,4.0
-1.110271,-0.47961099999999995,-2.093444,-0.815511,1.211626,0.436209,-0.419188,0.16279100000000002,2.3530029999999997,g>e>a>d>i>c>b>f>h,2.0,6.0,5.0,3.0,1.0,7.0,0.0,8.0,4.0
-0.847297,-0.8333870000000001,-1.2559690000000001,-0.642898,0.160876,0.192466,0.527016,1.4339549999999999,0.035788,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
0.5324180000000001,-0.9906209999999999,0.19350799999999999,-1.5059639999999999,-0.469574,0.192466,1.662459,1.275059,0.035788,a>b>c>d>i>e>g>f>h,0.0,1.0,2.0,3.0,5.0,7.0,6.0,8.0,4.0
0.100131,-0.636845,1.095405,0.565394,0.476101,0.192466,-0.986909,0.40113499999999996,0.14111600000000002,d>i>b>c>a>e>g>f>h,4.0,2.0,3.0,0.0,5.0,7.0,6.0,8.0,1.0
-0.15203599999999998,-0.715462,0.644456,-0.125058,1.631926,0.679952,-0.135327,-0.711133,-0.174868,i>d>c>b>g>f>h>a>e,7.0,3.0,2.0,1.0,8.0,5.0,4.0,6.0,0.0
-0.451034,-0.8333870000000001,-0.869441,0.13386099999999998,1.631926,0.679952,-0.419188,-1.664506,-0.174868,e>g>f>h>i>d>c>b>a,8.0,7.0,6.0,5.0,0.0,2.0,1.0,3.0,4.0
1.472641,-0.636845,-0.321861,-1.333351,0.160876,0.192466,1.473219,0.798373,-0.06954,d>i>b>c>a>e>g>f>h,4.0,2.0,3.0,0.0,5.0,7.0,6.0,8.0,1.0
-1.2363549999999999,0.031399,0.19350799999999999,1.083234,0.581176,0.436209,-1.365391,-0.7905810000000001,-0.701507,i>d>e>f>h>c>b>a>g,7.0,6.0,5.0,1.0,2.0,3.0,8.0,4.0,0.0
-1.722677,-0.676153,-0.708388,-0.038751999999999995,0.371026,0.192466,-0.22994699999999998,-0.7905810000000001,0.4571,e>g>f>h>i>d>c>b>a,8.0,7.0,6.0,5.0,0.0,2.0,1.0,3.0,4.0
-1.751496,-0.794079,-0.837231,0.047555,0.26595100000000005,0.192466,-0.22994699999999998,-0.7905810000000001,-0.06954,e>g>a>c>b>f>h>i>d,2.0,4.0,3.0,8.0,0.0,5.0,1.0,6.0,7.0
-1.582184,-1.305089,0.064666,-0.47028500000000006,0.055800999999999996,0.192466,0.9054969999999999,1.831193,-1.122819,b>c>d>i>a>g>f>h>e,4.0,0.0,1.0,2.0,8.0,6.0,5.0,7.0,3.0
-1.445293,-1.501631,0.41898199999999997,0.22016799999999997,0.055800999999999996,0.192466,0.527016,1.036716,-0.8068350000000001,a>b>c>d>i>e>f>h>g,0.0,1.0,2.0,3.0,5.0,6.0,8.0,7.0,4.0
-1.5533649999999999,-1.77679,0.644456,0.047555,0.160876,0.192466,-0.513808,0.40113499999999996,0.4571,d>i>b>c>a>e>g>f>h,4.0,2.0,3.0,0.0,5.0,7.0,6.0,8.0,1.0
-1.056235,-2.445034,0.9343520000000001,-0.901818,0.896401,0.436209,0.8108770000000001,0.003896,0.14111600000000002,d>i>c>b>f>h>a>e>g,6.0,3.0,2.0,0.0,7.0,4.0,8.0,5.0,1.0
